Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.954660160000000,142,0x22,0x12,Write,ACK
1.955607120000000,142,0x22,0x00,Write,ACK
1.956554160000000,142,0x22,0x40,Write,ACK
1.957501120000000,142,0x22,0x00,Write,ACK
1.958448080000000,142,0x22,0x00,Write,ACK
1.959395040000000,142,0x22,0x0A,Write,ACK
1.961517800000000,143,0x23,0x80,Read,NAK
1.963678160000000,144,0x23,0x80,Read,NAK
1.965772320000000,145,0x22,0x12,Write,ACK
1.966719320000000,145,0x22,0x00,Write,ACK
1.967666280000000,145,0x22,0x40,Write,ACK
1.968613320000000,145,0x22,0x00,Write,ACK
1.969560240000000,145,0x22,0x00,Write,ACK
1.970507240000000,145,0x22,0x0B,Write,ACK
1.972630040000000,146,0x23,0x84,Read,NAK
1.974790440000000,147,0x23,0x84,Read,NAK
1.976918640000000,148,0x22,0x12,Write,ACK
1.977865640000000,148,0x22,0x00,Write,ACK
1.978812600000000,148,0x22,0x40,Write,ACK
1.979759600000000,148,0x22,0x00,Write,ACK
1.980706640000000,148,0x22,0x00,Write,ACK
1.981653640000000,148,0x22,0x0C,Write,ACK
1.983776440000000,149,0x23,0x84,Read,NAK
1.985936680000000,150,0x23,0x84,Read,NAK
1.988030800000000,151,0x22,0x12,Write,ACK
1.988977760000000,151,0x22,0x00,Write,ACK
1.989924720000000,151,0x22,0x40,Write,ACK
1.990871720000000,151,0x22,0x00,Write,ACK
1.991818720000000,151,0x22,0x00,Write,ACK
1.992765720000000,151,0x22,0x0D,Write,ACK
1.994888520000000,152,0x23,0x84,Read,NAK
1.997048920000000,153,0x23,0x84,Read,NAK
1.999143040000000,154,0x22,0x12,Write,ACK
2.000090040000000,154,0x22,0x00,Write,ACK
2.001037000000000,154,0x22,0x40,Write,ACK
2.001983960000000,154,0x22,0x00,Write,ACK
2.002930920000000,154,0x22,0x00,Write,ACK
2.003877880000000,154,0x22,0x0E,Write,ACK
2.006000520000000,155,0x23,0x84,Read,NAK
2.008160880000000,156,0x23,0x84,Read,NAK
2.010254880000000,157,0x22,0x12,Write,ACK
2.011201840000000,157,0x22,0x00,Write,ACK
2.012148800000000,157,0x22,0x40,Write,ACK
2.013095800000000,157,0x22,0x00,Write,ACK
2.014042760000000,157,0x22,0x00,Write,ACK
2.014989760000000,157,0x22,0x0F,Write,ACK
2.017112520000000,158,0x23,0x84,Read,NAK
2.019272640000000,159,0x23,0x84,Read,NAK
2.021366800000000,160,0x22,0x12,Write,ACK
2.022313760000000,160,0x22,0x00,Write,ACK
2.023260720000000,160,0x22,0x40,Write,ACK
2.024207680000000,160,0x22,0x00,Write,ACK
2.025154600000000,160,0x22,0x00,Write,ACK
2.026101560000000,160,0x22,0x10,Write,ACK
2.028224240000000,161,0x23,0x84,Read,NAK
2.030384480000000,162,0x23,0x84,Read,NAK
2.032492520000000,163,0x22,0x12,Write,ACK
2.033425520000000,163,0x22,0x00,Write,ACK
2.034372520000000,163,0x22,0x40,Write,ACK
2.035319480000000,163,0x22,0x00,Write,ACK
2.036266440000000,163,0x22,0x00,Write,ACK
2.037213400000000,163,0x22,0x11,Write,ACK
2.039336120000000,164,0x23,0x84,Read,NAK
2.041510280000000,165,0x23,0x84,Read,NAK
